"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell800","SeuratProject",62553,8366,"Cell800","Batch1","Group3",62180.2690836848,"0","0"
"Cell801","SeuratProject",86468,9547,"Cell801","Batch1","Group1",85470.3815597755,"0","0"
"Cell802","SeuratProject",70734,8902,"Cell802","Batch1","Group2",71022.816635958,"0","0"
"Cell803","SeuratProject",62456,8448,"Cell803","Batch1","Group4",62620.2178106513,"0","0"
"Cell804","SeuratProject",49433,7377,"Cell804","Batch1","Group3",49484.0576172384,"0","0"
"Cell805","SeuratProject",50699,7604,"Cell805","Batch1","Group3",50981.9254227002,"0","0"
"Cell806","SeuratProject",41173,6794,"Cell806","Batch1","Group4",41159.3652613106,"0","0"
"Cell807","SeuratProject",58546,8126,"Cell807","Batch1","Group1",58535.6141115231,"0","0"
"Cell808","SeuratProject",85202,9588,"Cell808","Batch1","Group1",85461.3804602955,"0","0"
"Cell809","SeuratProject",93157,9889,"Cell809","Batch1","Group4",92974.2810329469,"0","0"
"Cell810","SeuratProject",62193,8330,"Cell810","Batch1","Group2",62170.5615761796,"0","0"
"Cell811","SeuratProject",77925,9225,"Cell811","Batch1","Group1",78134.0411655899,"0","0"
"Cell812","SeuratProject",52167,7776,"Cell812","Batch1","Group1",51947.396472791,"0","0"
"Cell813","SeuratProject",51042,7583,"Cell813","Batch1","Group1",50601.2436256345,"0","0"
"Cell814","SeuratProject",59189,8212,"Cell814","Batch1","Group3",59064.7612609529,"0","0"
"Cell815","SeuratProject",53389,7853,"Cell815","Batch1","Group1",53274.5857585978,"0","0"
"Cell816","SeuratProject",50170,7521,"Cell816","Batch1","Group4",50182.9301923315,"0","0"
"Cell817","SeuratProject",42995,6968,"Cell817","Batch1","Group2",42819.6646581972,"0","0"
"Cell818","SeuratProject",50295,7570,"Cell818","Batch1","Group2",50080.3172833766,"0","0"
"Cell819","SeuratProject",68846,8751,"Cell819","Batch1","Group4",68351.5159337787,"0","0"
"Cell820","SeuratProject",50299,7568,"Cell820","Batch1","Group2",50568.2314924151,"0","0"
"Cell821","SeuratProject",52034,7579,"Cell821","Batch1","Group1",51968.0417821102,"0","0"
"Cell822","SeuratProject",38657,6646,"Cell822","Batch1","Group1",39353.92096506,"0","0"
"Cell823","SeuratProject",53647,7776,"Cell823","Batch1","Group3",53902.2337075897,"0","0"
"Cell824","SeuratProject",62077,8336,"Cell824","Batch1","Group1",62294.8765095853,"0","0"
"Cell825","SeuratProject",50405,7525,"Cell825","Batch1","Group2",50127.1960266868,"0","0"
"Cell826","SeuratProject",71827,8998,"Cell826","Batch1","Group1",71760.0258628705,"0","0"
"Cell827","SeuratProject",53678,7788,"Cell827","Batch1","Group1",53279.1472707945,"0","0"
"Cell828","SeuratProject",97516,10067,"Cell828","Batch1","Group2",97714.5452506793,"0","0"
"Cell829","SeuratProject",62373,8269,"Cell829","Batch1","Group1",62446.0567493866,"0","0"
"Cell830","SeuratProject",68473,8757,"Cell830","Batch1","Group2",67765.9348972086,"0","0"
"Cell831","SeuratProject",39443,6679,"Cell831","Batch1","Group1",39565.330565914,"0","0"
"Cell832","SeuratProject",73049,8934,"Cell832","Batch1","Group1",72672.8477991783,"0","0"
"Cell833","SeuratProject",52546,7735,"Cell833","Batch1","Group1",52346.3574024822,"0","0"
"Cell834","SeuratProject",72752,8992,"Cell834","Batch1","Group3",72889.0637139935,"0","0"
"Cell835","SeuratProject",69008,8708,"Cell835","Batch1","Group1",69460.7942108957,"0","0"
"Cell836","SeuratProject",68220,8667,"Cell836","Batch1","Group3",68734.8916695991,"0","0"
"Cell837","SeuratProject",66357,8615,"Cell837","Batch1","Group2",67297.0527161181,"0","0"
"Cell838","SeuratProject",41918,6898,"Cell838","Batch1","Group1",41828.1115438574,"0","0"
"Cell839","SeuratProject",61332,8327,"Cell839","Batch1","Group2",61258.8974322733,"0","0"
"Cell840","SeuratProject",63588,8377,"Cell840","Batch1","Group1",63370.2126871009,"0","0"
"Cell841","SeuratProject",47818,7386,"Cell841","Batch1","Group4",47286.2434346588,"0","0"
"Cell842","SeuratProject",39344,6666,"Cell842","Batch1","Group3",39867.2193591811,"0","0"
"Cell843","SeuratProject",59814,8255,"Cell843","Batch1","Group1",60007.1111366481,"0","0"
"Cell844","SeuratProject",49580,7472,"Cell844","Batch1","Group1",49672.5720011813,"0","0"
"Cell845","SeuratProject",59697,8171,"Cell845","Batch1","Group1",60363.1475057817,"0","0"
"Cell846","SeuratProject",58021,7968,"Cell846","Batch1","Group2",57557.730789977,"0","0"
"Cell847","SeuratProject",43120,6930,"Cell847","Batch1","Group4",42647.8624120056,"0","0"
"Cell848","SeuratProject",77735,9222,"Cell848","Batch1","Group1",77812.5802028462,"0","0"
"Cell849","SeuratProject",38335,6605,"Cell849","Batch1","Group1",38650.5239863241,"0","0"
"Cell850","SeuratProject",53195,7772,"Cell850","Batch1","Group1",54116.0907766644,"0","0"
"Cell851","SeuratProject",86876,9573,"Cell851","Batch1","Group3",86316.9700324775,"0","0"
"Cell852","SeuratProject",65634,8506,"Cell852","Batch1","Group1",64958.3355049674,"0","0"
"Cell853","SeuratProject",85475,9575,"Cell853","Batch1","Group1",85130.6066638792,"0","0"
"Cell854","SeuratProject",71324,8801,"Cell854","Batch1","Group4",70565.0463360989,"0","0"
"Cell855","SeuratProject",50885,7626,"Cell855","Batch1","Group4",50724.243997696,"0","0"
"Cell856","SeuratProject",61775,8272,"Cell856","Batch1","Group1",61327.9072730165,"0","0"
"Cell857","SeuratProject",57187,8045,"Cell857","Batch1","Group2",56640.3807961643,"0","0"
"Cell858","SeuratProject",68564,8739,"Cell858","Batch1","Group2",69190.2227059266,"0","0"
"Cell859","SeuratProject",61458,8392,"Cell859","Batch1","Group1",61677.0632724206,"0","0"
"Cell860","SeuratProject",50841,7615,"Cell860","Batch1","Group2",50978.6179755788,"0","0"
"Cell861","SeuratProject",62896,8388,"Cell861","Batch1","Group1",61974.8517957704,"0","0"
"Cell862","SeuratProject",70018,8781,"Cell862","Batch1","Group3",70104.6151732597,"0","0"
"Cell863","SeuratProject",50700,7591,"Cell863","Batch1","Group1",51153.4701815504,"0","0"
"Cell864","SeuratProject",59542,8260,"Cell864","Batch1","Group3",59282.1856526391,"0","0"
"Cell865","SeuratProject",41607,6847,"Cell865","Batch1","Group2",41571.7736976456,"0","0"
"Cell866","SeuratProject",71989,8830,"Cell866","Batch1","Group4",71207.7654821305,"0","0"
"Cell867","SeuratProject",71280,8893,"Cell867","Batch1","Group2",71700.0592408471,"0","0"
"Cell868","SeuratProject",56595,8079,"Cell868","Batch1","Group4",56294.1416670563,"0","0"
"Cell869","SeuratProject",71326,8910,"Cell869","Batch1","Group1",71403.3797870508,"0","0"
"Cell870","SeuratProject",50128,7535,"Cell870","Batch1","Group4",49588.5823768826,"0","0"
"Cell871","SeuratProject",46796,7332,"Cell871","Batch1","Group1",46892.2026791896,"0","0"
"Cell872","SeuratProject",93707,9907,"Cell872","Batch1","Group3",93358.4725825395,"0","0"
"Cell873","SeuratProject",82979,9519,"Cell873","Batch1","Group3",83194.3352739231,"0","0"
"Cell874","SeuratProject",62016,8404,"Cell874","Batch1","Group2",62266.8459901597,"0","0"
"Cell875","SeuratProject",81653,9510,"Cell875","Batch1","Group3",81732.7962283703,"0","0"
"Cell876","SeuratProject",45428,7144,"Cell876","Batch1","Group3",45808.2277761799,"0","0"
"Cell877","SeuratProject",57583,8132,"Cell877","Batch1","Group2",57263.6809516218,"0","0"
"Cell878","SeuratProject",57461,8025,"Cell878","Batch1","Group3",58179.7563674671,"0","0"
"Cell879","SeuratProject",55593,7898,"Cell879","Batch1","Group2",55521.7331649848,"0","0"
"Cell880","SeuratProject",57489,8037,"Cell880","Batch1","Group2",56965.0118331729,"0","0"
"Cell881","SeuratProject",64568,8461,"Cell881","Batch1","Group2",64557.6299868181,"0","0"
"Cell882","SeuratProject",46516,7341,"Cell882","Batch1","Group1",46249.0561753128,"0","0"
"Cell883","SeuratProject",77974,9184,"Cell883","Batch1","Group3",76726.8722909073,"0","0"
"Cell884","SeuratProject",52804,7699,"Cell884","Batch1","Group2",52933.2082651283,"0","0"
"Cell885","SeuratProject",67616,8705,"Cell885","Batch1","Group4",67582.4524249703,"0","0"
"Cell886","SeuratProject",60445,8288,"Cell886","Batch1","Group2",60176.6227754456,"0","0"
"Cell887","SeuratProject",70250,8803,"Cell887","Batch1","Group1",71277.7998908323,"0","0"
"Cell888","SeuratProject",50270,7571,"Cell888","Batch1","Group3",50544.0094544625,"0","0"
"Cell889","SeuratProject",98970,10203,"Cell889","Batch1","Group3",98431.94632773,"0","0"
"Cell890","SeuratProject",57644,8120,"Cell890","Batch1","Group2",57302.967607719,"0","0"
"Cell891","SeuratProject",46231,7217,"Cell891","Batch1","Group1",46076.5800377501,"0","0"
"Cell892","SeuratProject",75449,9057,"Cell892","Batch1","Group1",75957.0061743164,"0","0"
"Cell893","SeuratProject",42552,7024,"Cell893","Batch1","Group1",42632.7009820417,"0","0"
"Cell894","SeuratProject",56920,8040,"Cell894","Batch1","Group3",56465.5245203966,"0","0"
"Cell895","SeuratProject",65476,8575,"Cell895","Batch1","Group3",64986.7376083104,"0","0"
"Cell896","SeuratProject",72528,9046,"Cell896","Batch1","Group1",73107.4915689158,"0","0"
"Cell897","SeuratProject",56960,8059,"Cell897","Batch1","Group2",57222.2303573398,"0","0"
"Cell898","SeuratProject",49417,7511,"Cell898","Batch1","Group3",49978.6453419311,"0","0"
"Cell899","SeuratProject",56068,7958,"Cell899","Batch1","Group1",55839.1743983295,"0","0"
"Cell900","SeuratProject",81635,9484,"Cell900","Batch1","Group1",81826.9812662576,"0","0"
"Cell901","SeuratProject",66460,8586,"Cell901","Batch1","Group1",66269.3046504238,"0","0"
"Cell902","SeuratProject",68303,8635,"Cell902","Batch1","Group1",67619.1565647695,"0","0"
"Cell903","SeuratProject",100507,10282,"Cell903","Batch1","Group4",100349.165156304,"0","0"
"Cell904","SeuratProject",52797,7802,"Cell904","Batch1","Group3",53124.8584482276,"0","0"
"Cell905","SeuratProject",56987,8079,"Cell905","Batch1","Group2",57295.8595024283,"0","0"
"Cell906","SeuratProject",50560,7615,"Cell906","Batch1","Group1",51121.7122693046,"0","0"
"Cell907","SeuratProject",83253,9429,"Cell907","Batch1","Group3",82762.0601178567,"0","0"
"Cell908","SeuratProject",96711,10067,"Cell908","Batch1","Group2",97471.8344548248,"0","0"
"Cell909","SeuratProject",63195,8457,"Cell909","Batch1","Group1",62978.139944277,"0","0"
"Cell910","SeuratProject",56644,7949,"Cell910","Batch1","Group1",56848.3736376383,"0","0"
"Cell911","SeuratProject",47124,7275,"Cell911","Batch1","Group1",46772.9775838809,"0","0"
"Cell912","SeuratProject",66661,8583,"Cell912","Batch1","Group3",67347.8352055031,"0","0"
"Cell913","SeuratProject",71215,8965,"Cell913","Batch1","Group2",71453.0363782099,"0","0"
"Cell914","SeuratProject",44820,7175,"Cell914","Batch1","Group1",44896.7298423589,"0","0"
"Cell915","SeuratProject",77685,9349,"Cell915","Batch1","Group1",78512.2240922258,"0","0"
"Cell916","SeuratProject",55671,8009,"Cell916","Batch1","Group1",55673.2657753816,"0","0"
"Cell917","SeuratProject",68263,8706,"Cell917","Batch1","Group2",68156.832982087,"0","0"
"Cell918","SeuratProject",71538,8904,"Cell918","Batch1","Group1",72083.6042400528,"0","0"
"Cell919","SeuratProject",53534,7756,"Cell919","Batch1","Group2",53294.7830554433,"0","0"
"Cell920","SeuratProject",54267,7914,"Cell920","Batch1","Group2",54187.0955435871,"0","0"
"Cell921","SeuratProject",64206,8445,"Cell921","Batch1","Group3",64166.4996253538,"0","0"
"Cell922","SeuratProject",62718,8452,"Cell922","Batch1","Group3",62652.1370003622,"0","0"
"Cell923","SeuratProject",49578,7468,"Cell923","Batch1","Group2",49301.0422438988,"0","0"
"Cell924","SeuratProject",60706,8207,"Cell924","Batch1","Group1",60954.7663455789,"0","0"
"Cell925","SeuratProject",79780,9310,"Cell925","Batch1","Group1",79302.9638729439,"0","0"
"Cell926","SeuratProject",45573,7206,"Cell926","Batch1","Group4",44795.090650107,"0","0"
"Cell927","SeuratProject",84385,9456,"Cell927","Batch1","Group4",84386.1690839306,"0","0"
"Cell928","SeuratProject",52562,7761,"Cell928","Batch1","Group2",52875.7848034895,"0","0"
"Cell929","SeuratProject",71414,8947,"Cell929","Batch1","Group2",70704.0437225135,"0","0"
"Cell930","SeuratProject",52210,7582,"Cell930","Batch1","Group1",51741.7784053684,"0","0"
"Cell931","SeuratProject",72715,8974,"Cell931","Batch1","Group1",73300.4322419989,"0","0"
"Cell932","SeuratProject",44400,7202,"Cell932","Batch1","Group2",45539.7496832184,"0","0"
"Cell933","SeuratProject",57644,8179,"Cell933","Batch1","Group3",57802.7464117301,"0","0"
"Cell934","SeuratProject",43173,7039,"Cell934","Batch1","Group1",43151.2890018496,"0","0"
"Cell935","SeuratProject",74291,9010,"Cell935","Batch1","Group3",73891.3396299076,"0","0"
"Cell936","SeuratProject",54570,7877,"Cell936","Batch1","Group3",54635.1236049949,"0","0"
"Cell937","SeuratProject",60263,8230,"Cell937","Batch1","Group4",60063.1313080923,"0","0"
"Cell938","SeuratProject",47967,7388,"Cell938","Batch1","Group3",48460.3697396392,"0","0"
"Cell939","SeuratProject",60355,8221,"Cell939","Batch1","Group1",60364.7906718103,"0","0"
"Cell940","SeuratProject",49917,7587,"Cell940","Batch1","Group1",49191.7000480462,"0","0"
"Cell941","SeuratProject",64048,8466,"Cell941","Batch1","Group1",64525.0528826208,"0","0"
"Cell942","SeuratProject",48995,7531,"Cell942","Batch1","Group1",48856.7398674931,"0","0"
"Cell943","SeuratProject",62241,8494,"Cell943","Batch1","Group1",62117.8878685157,"0","0"
"Cell944","SeuratProject",53804,7821,"Cell944","Batch1","Group3",53666.8677853734,"0","0"
"Cell945","SeuratProject",79935,9281,"Cell945","Batch1","Group3",79026.3429623097,"0","0"
"Cell946","SeuratProject",53779,7799,"Cell946","Batch1","Group4",53326.8737951675,"0","0"
"Cell947","SeuratProject",86941,9673,"Cell947","Batch1","Group1",87804.1184611318,"0","0"
"Cell948","SeuratProject",31027,5947,"Cell948","Batch1","Group1",31095.7441256464,"0","0"
"Cell949","SeuratProject",53714,7797,"Cell949","Batch1","Group2",53543.2889712638,"0","0"
"Cell950","SeuratProject",36805,6385,"Cell950","Batch1","Group1",36647.6673789473,"0","0"
"Cell951","SeuratProject",72553,8933,"Cell951","Batch1","Group2",72708.1729240727,"0","0"
"Cell952","SeuratProject",58220,8130,"Cell952","Batch1","Group2",58876.7077167675,"0","0"
"Cell953","SeuratProject",51549,7557,"Cell953","Batch1","Group2",50754.8981925255,"0","0"
"Cell954","SeuratProject",68543,8711,"Cell954","Batch1","Group2",68640.6792351499,"0","0"
"Cell955","SeuratProject",75475,9028,"Cell955","Batch1","Group4",74752.9773435149,"0","0"
"Cell956","SeuratProject",43943,7116,"Cell956","Batch1","Group1",44101.8706936508,"0","0"
"Cell957","SeuratProject",59465,8160,"Cell957","Batch1","Group2",60142.5983105918,"0","0"
"Cell958","SeuratProject",66284,8640,"Cell958","Batch1","Group3",66470.0563893264,"0","0"
"Cell959","SeuratProject",75516,9151,"Cell959","Batch1","Group1",75630.3915457609,"0","0"
"Cell960","SeuratProject",54555,7873,"Cell960","Batch1","Group2",55062.5109201264,"0","0"
"Cell961","SeuratProject",54090,7737,"Cell961","Batch1","Group3",54495.1697717546,"0","0"
"Cell962","SeuratProject",48159,7309,"Cell962","Batch1","Group1",48087.6693937782,"0","0"
"Cell963","SeuratProject",58868,8106,"Cell963","Batch1","Group1",58796.5138807789,"0","0"
"Cell964","SeuratProject",57340,8036,"Cell964","Batch1","Group3",57743.4800920576,"0","0"
"Cell965","SeuratProject",52433,7764,"Cell965","Batch1","Group1",52576.1802462279,"0","0"
"Cell966","SeuratProject",63003,8402,"Cell966","Batch1","Group1",63978.7708002699,"0","0"
"Cell967","SeuratProject",55798,7883,"Cell967","Batch1","Group3",57013.8064685077,"0","0"
"Cell968","SeuratProject",96167,10075,"Cell968","Batch1","Group1",95593.5857851609,"0","0"
"Cell969","SeuratProject",52529,7671,"Cell969","Batch1","Group3",52453.2408190139,"0","0"
"Cell970","SeuratProject",50594,7559,"Cell970","Batch1","Group1",50482.0976217411,"0","0"
"Cell971","SeuratProject",62109,8258,"Cell971","Batch1","Group1",61364.6077175745,"0","0"
"Cell972","SeuratProject",72003,8906,"Cell972","Batch1","Group2",71186.8050523592,"0","0"
"Cell973","SeuratProject",49878,7511,"Cell973","Batch1","Group4",49800.644680959,"0","0"
"Cell974","SeuratProject",55842,7959,"Cell974","Batch1","Group3",55711.5858515369,"0","0"
"Cell975","SeuratProject",51832,7672,"Cell975","Batch1","Group4",51344.4176729087,"0","0"
"Cell976","SeuratProject",56843,8054,"Cell976","Batch1","Group1",56051.7535401805,"0","0"
"Cell977","SeuratProject",77407,9350,"Cell977","Batch1","Group1",77002.1449918788,"0","0"
"Cell978","SeuratProject",51565,7642,"Cell978","Batch1","Group4",51813.5385250736,"0","0"
"Cell979","SeuratProject",55210,8024,"Cell979","Batch1","Group1",56433.400067114,"0","0"
"Cell980","SeuratProject",63251,8345,"Cell980","Batch1","Group2",63116.211276641,"0","0"
"Cell981","SeuratProject",48014,7411,"Cell981","Batch1","Group1",47019.9797108401,"0","0"
"Cell982","SeuratProject",54726,7853,"Cell982","Batch1","Group3",55037.7312658365,"0","0"
"Cell983","SeuratProject",61479,8310,"Cell983","Batch1","Group1",61635.7151325913,"0","0"
"Cell984","SeuratProject",68381,8714,"Cell984","Batch1","Group1",68956.6562841286,"0","0"
"Cell985","SeuratProject",64515,8465,"Cell985","Batch1","Group2",63952.5652852661,"0","0"
"Cell986","SeuratProject",63800,8353,"Cell986","Batch1","Group4",63773.3288288862,"0","0"
"Cell987","SeuratProject",46848,7220,"Cell987","Batch1","Group3",46981.4168560391,"0","0"
"Cell988","SeuratProject",64271,8503,"Cell988","Batch1","Group3",64354.5334712703,"0","0"
"Cell989","SeuratProject",58451,8096,"Cell989","Batch1","Group3",58374.4140653725,"0","0"
"Cell990","SeuratProject",86890,9771,"Cell990","Batch1","Group1",86931.3642477118,"0","0"
"Cell991","SeuratProject",67761,8666,"Cell991","Batch1","Group1",67691.422236601,"0","0"
"Cell992","SeuratProject",65000,8558,"Cell992","Batch1","Group1",64822.1180423787,"0","0"
"Cell993","SeuratProject",41232,6823,"Cell993","Batch1","Group2",41078.4077548601,"0","0"
"Cell994","SeuratProject",51273,7633,"Cell994","Batch1","Group2",51671.108706136,"0","0"
"Cell995","SeuratProject",62922,8402,"Cell995","Batch1","Group1",63277.8195349999,"0","0"
"Cell996","SeuratProject",61656,8270,"Cell996","Batch1","Group1",61075.5148920424,"0","0"
"Cell997","SeuratProject",73978,9082,"Cell997","Batch1","Group2",73745.226270322,"0","0"
"Cell998","SeuratProject",57499,8039,"Cell998","Batch1","Group2",56816.9776185727,"0","0"
"Cell999","SeuratProject",52862,7763,"Cell999","Batch1","Group1",52655.5171330359,"0","0"
"Cell1000","SeuratProject",39685,6733,"Cell1000","Batch1","Group2",39938.6363681854,"0","0"
"Cell1001","SeuratProject",65525,8519,"Cell1001","Batch2","Group1",64993.0942016604,"1","1"
"Cell1002","SeuratProject",69827,8800,"Cell1002","Batch2","Group1",70367.0534207163,"1","1"
"Cell1003","SeuratProject",67060,8573,"Cell1003","Batch2","Group2",66394.9338454863,"1","1"
"Cell1004","SeuratProject",37888,6586,"Cell1004","Batch2","Group2",38017.5771381821,"1","1"
"Cell1005","SeuratProject",61380,8227,"Cell1005","Batch2","Group2",60932.9236513329,"1","1"
"Cell1006","SeuratProject",76410,9151,"Cell1006","Batch2","Group3",77317.9044497336,"1","1"
"Cell1007","SeuratProject",68486,8679,"Cell1007","Batch2","Group1",67783.3525260698,"1","1"
"Cell1008","SeuratProject",41513,6808,"Cell1008","Batch2","Group1",41230.707078398,"1","1"
"Cell1009","SeuratProject",73677,8934,"Cell1009","Batch2","Group1",73730.08200184,"1","1"
